0.928857,0.946921,0.9900,NonOverlappingTemplate
0.942198,0.177983,0.9840,NonOverlappingTemplate
0.452173,0.457786,0.9860,NonOverlappingTemplate
0.889118,0.433832,0.9920,NonOverlappingTemplate
0.637119,0.769258,0.9920,NonOverlappingTemplate
0.965860,0.809446,0.9940,NonOverlappingTemplate
0.357000,0.906317,0.9900,NonOverlappingTemplate
0.653773,0.700984,0.9840,NonOverlappingTemplate
0.989425,0.623672,0.9940,NonOverlappingTemplate
0.140453,0.773202,0.9820,NonOverlappingTemplate
0.415422,0.315832,0.9900,NonOverlappingTemplate
0.662091,0.765162,0.9920,NonOverlappingTemplate
0.892036,0.460713,0.9980,NonOverlappingTemplate
0.008266,0.000461,0.9860,NonOverlappingTemplate
0.982454,0.975740,0.9900,NonOverlappingTemplate
0.526105,0.750127,0.9960,NonOverlappingTemplate
0.794391,0.498358,0.9860,NonOverlappingTemplate
0.047478,0.221241,0.9920,NonOverlappingTemplate
0.645448,0.857183,0.9900,NonOverlappingTemplate
0.591409,0.554940,0.9920,NonOverlappingTemplate
0.437274,0.666535,0.9900,NonOverlappingTemplate
0.657933,0.214160,0.9900,NonOverlappingTemplate
0.262249,0.259276,0.9880,NonOverlappingTemplate
0.616305,0.927324,0.9860,NonOverlappingTemplate
0.751866,0.480732,0.9880,NonOverlappingTemplate
0.587274,0.630988,0.9880,NonOverlappingTemplate
0.322135,0.246656,0.9860,NonOverlappingTemplate
0.422638,0.783037,0.9780,NonOverlappingTemplate
0.686955,0.574170,0.9900,NonOverlappingTemplate
0.935716,0.552116,0.9860,NonOverlappingTemplate
0.743915,0.208516,0.9860,NonOverlappingTemplate
0.104993,0.420395,0.9920,NonOverlappingTemplate
0.554420,0.264109,0.9900,NonOverlappingTemplate
0.254411,0.134359,0.9880,NonOverlappingTemplate
0.169981,0.037609,0.9840,NonOverlappingTemplate
0.471146,0.289661,0.9920,NonOverlappingTemplate
0.911413,0.986604,0.9940,NonOverlappingTemplate
0.534146,0.538593,0.9920,NonOverlappingTemplate
0.587274,0.822969,0.9860,NonOverlappingTemplate
0.377007,0.373819,0.9880,NonOverlappingTemplate
0.187581,0.890880,0.9840,NonOverlappingTemplate
0.620465,0.657908,0.9940,NonOverlappingTemplate
0.894918,0.807514,0.9900,NonOverlappingTemplate
0.599693,0.861531,0.9860,NonOverlappingTemplate
0.779188,0.612253,0.9880,NonOverlappingTemplate
0.607993,0.511230,0.9940,NonOverlappingTemplate
0.415422,0.533230,0.9980,NonOverlappingTemplate
0.344048,0.937652,0.9900,NonOverlappingTemplate
0.727851,0.903437,0.9880,NonOverlappingTemplate
0.662091,0.214546,0.9900,NonOverlappingTemplate
0.962688,0.452234,0.9960,NonOverlappingTemplate
0.259616,0.365602,0.9900,OverlappingTemplate
0.624627,0.115318,0.9900,Universal
0.241741,0.340884,0.9900,ApproximateEntropy
0.953179,0.928131,0.9842,RandomExcursions
0.266968,0.051403,0.9937,RandomExcursions
0.215134,0.161145,1.0000,RandomExcursions
0.118924,0.102203,0.9968,RandomExcursions
0.104112,0.290019,0.9874,RandomExcursions
0.936788,0.758085,0.9968,RandomExcursions
0.610271,0.949585,0.9874,RandomExcursions
0.246018,0.682534,1.0000,RandomExcursions
0.817120,0.129381,0.9937,RandomExcursionsVariant
0.250105,0.453721,0.9905,RandomExcursionsVariant
0.271313,0.163840,0.9905,RandomExcursionsVariant
0.080837,0.205261,0.9874,RandomExcursionsVariant
0.455329,0.339087,0.9842,RandomExcursionsVariant
0.822918,0.940699,0.9779,RandomExcursionsVariant
0.981314,0.981141,0.9811,RandomExcursionsVariant
0.749563,0.939025,0.9874,RandomExcursionsVariant
0.690682,0.850336,0.9905,RandomExcursionsVariant
0.657263,0.196923,0.9905,RandomExcursionsVariant
0.828648,0.555752,0.9905,RandomExcursionsVariant
0.419603,0.879147,0.9905,RandomExcursionsVariant
0.997025,0.999933,0.9905,RandomExcursionsVariant
0.492499,0.619807,0.9842,RandomExcursionsVariant
0.110251,0.281255,0.9874,RandomExcursionsVariant
0.200877,0.277020,0.9874,RandomExcursionsVariant
0.736685,0.347816,0.9905,RandomExcursionsVariant
0.449269,0.913728,0.9905,RandomExcursionsVariant
0.440975,0.305749,0.9900,Serial
0.767582,0.074464,0.9840,Serial
0.175691,0.334472,0.9900,LinearComplexity
